"year","month","region","mean_del","n_all","n_del","p","dt.str","date"
2007,6,"Northwest",1.9035170836584,9830,162,0.0164801627670397,"2007-6-1",2007-06-01
2007,6,"South",1.64824310182414,54636,1953,0.0357456622007468,"2007-6-1",2007-06-01
2007,6,"Southeast",0.892981505231246,123340,1766,0.014318144965137,"2007-6-1",2007-06-01
2007,6,"Southwest",2.09036953287763,27071,541,0.0199844852425104,"2007-6-1",2007-06-01
2007,6,"UpperMidwest",1.30817171194565,94837,1698,0.0179044043991269,"2007-6-1",2007-06-01
2007,6,"West",1.31445613242754,66919,1909,0.0285270252095817,"2007-6-1",2007-06-01
2007,6,NA,1.59604506897705,4419,114,0.0257976917854718,"2007-6-1",2007-06-01
2007,7,"Alaska",1.35065353734326,26635,355,0.0133283273887742,"2007-7-1",2007-07-01
2007,7,"Central",1.6426134116271,54415,1190,0.0218689699531379,"2007-7-1",2007-07-01
2007,7,"Hawaii",0.807472933575344,16527,326,0.0197252979972167,"2007-7-1",2007-07-01
2007,7,"Northeast",1.2962305805684,66605,956,0.0143532767810224,"2007-7-1",2007-07-01
2007,7,"NorthRockies",1.67735301231981,91415,4223,0.0461959197068315,"2007-7-1",2007-07-01
2007,7,"Northwest",1.42050770386822,10261,125,0.0121820485332814,"2007-7-1",2007-07-01
2007,7,"South",1.34190624164792,55723,2012,0.0361071729806364,"2007-7-1",2007-07-01
2007,7,"Southeast",0.829859515303576,126984,1607,0.0126551376551377,"2007-7-1",2007-07-01
2007,7,"Southwest",1.51210583786179,27651,500,0.0180825286608079,"2007-7-1",2007-07-01
2007,7,"UpperMidwest",1.14852770803068,98810,2239,0.0226596498330129,"2007-7-1",2007-07-01
2007,7,"West",1.2972807073307,68939,1688,0.0244854146419298,"2007-7-1",2007-07-01
2007,7,NA,1.09192219215753,4595,90,0.0195865070729053,"2007-7-1",2007-07-01
2007,8,"Alaska",1.06660712786221,27051,350,0.0129385235296292,"2007-8-1",2007-08-01
2007,8,"Central",0.913586909662772,54890,673,0.012260885407178,"2007-8-1",2007-08-01
2007,8,"Hawaii",0.954367556189144,16603,314,0.0189122447750407,"2007-8-1",2007-08-01
2007,8,"Northeast",1.91304695954454,66798,495,0.00741040150902722,"2007-8-1",2007-08-01
2007,8,"NorthRockies",1.29559985850471,91968,2688,0.0292275574112735,"2007-8-1",2007-08-01
2007,8,"Northwest",1.33389224391178,10228,110,0.0107547907704341,"2007-8-1",2007-08-01
2007,8,"South",0.98470007329336,56136,1211,0.0215726093772267,"2007-8-1",2007-08-01
2007,8,"Southeast",0.980784747130586,127970,1852,0.0144721419082597,"2007-8-1",2007-08-01
2007,8,"Southwest",1.1094557904416,28037,388,0.0138388557976959,"2007-8-1",2007-08-01
2007,8,"UpperMidwest",0.997642156490103,99305,1668,0.0167967373244046,"2007-8-1",2007-08-01
2007,8,"West",0.953504629670679,69648,1634,0.0234608316103836,"2007-8-1",2007-08-01
2007,8,NA,0.498771417174915,4645,70,0.0150699677072121,"2007-8-1",2007-08-01
2007,9,"Alaska",0.459430414458956,24695,135,0.00546669366268475,"2007-9-1",2007-09-01
2007,9,"Central",0.354691950863022,50721,524,0.0103310265964788,"2007-9-1",2007-09-01
2007,9,"Hawaii",0.241654124729213,15308,68,0.00444212176639666,"2007-9-1",2007-09-01
2007,9,"Northeast",0.569547441436904,61158,327,0.00534680663200235,"2007-9-1",2007-09-01
2007,9,"NorthRockies",0.798893648663847,84635,1265,0.0149465351214037,"2007-9-1",2007-09-01
2007,9,"Northwest",0.421050653072937,8975,37,0.00412256267409471,"2007-9-1",2007-09-01
2007,9,"South",0.525824020369364,50684,421,0.00830636887380633,"2007-9-1",2007-09-01
2007,9,"Southeast",0.612818384053033,119271,676,0.00566776500574322,"2007-9-1",2007-09-01
2007,9,"Southwest",0.683414270862852,24994,129,0.00516123869728735,"2007-9-1",2007-09-01
2007,9,"UpperMidwest",0.426887454793512,91605,763,0.00832923967032367,"2007-9-1",2007-09-01
2007,9,"West",0.582912601983963,63889,804,0.0125843259403027,"2007-9-1",2007-09-01
2007,9,NA,1.1742186954645,4252,65,0.0152869238005644,"2007-9-1",2007-09-01
2007,10,"Alaska",0.618373282626378,26412,160,0.00605785249129184,"2007-10-1",2007-10-01
2007,10,"Central",0.75801408317287,53253,537,0.0100839389330179,"2007-10-1",2007-10-01
2007,10,"Hawaii",0.450250297793831,15797,114,0.00721656010634931,"2007-10-1",2007-10-01
2007,10,"Northeast",0.688654878704843,63687,357,0.00560553959206745,"2007-10-1",2007-10-01
2007,10,"NorthRockies",0.643661751967968,88438,1591,0.0179900042967955,"2007-10-1",2007-10-01
2007,10,"Northwest",1.01763346393693,9006,63,0.00699533644237175,"2007-10-1",2007-10-01
2007,10,"South",0.736355415908773,53740,666,0.0123930033494604,"2007-10-1",2007-10-01
2007,10,"Southeast",0.592284943786175,124777,941,0.00754145395385367,"2007-10-1",2007-10-01
2007,10,"Southwest",0.908830023192535,26525,277,0.0104429783223374,"2007-10-1",2007-10-01
2007,10,"UpperMidwest",0.372710917193783,95839,954,0.00995419401287576,"2007-10-1",2007-10-01
2007,10,"West",0.503299068412632,67991,936,0.0137665279228133,"2007-10-1",2007-10-01
2007,10,NA,0.506953719822201,4527,59,0.0130329136293351,"2007-10-1",2007-10-01
2007,11,"Alaska",0.617317556410909,25213,128,0.00507674612303177,"2007-11-1",2007-11-01
2007,11,"Central",0.630893629338549,51156,456,0.0089139103917429,"2007-11-1",2007-11-01
2007,11,"Hawaii",0.369278431112296,15166,115,0.00758275089014902,"2007-11-1",2007-11-01
2007,11,"Northeast",0.319999075204824,61895,223,0.00360287583811293,"2007-11-1",2007-11-01
2007,11,"NorthRockies",0.654971842381914,84755,878,0.0103592708394785,"2007-11-1",2007-11-01
2007,11,"Northwest",0.466818167397209,8528,46,0.00539399624765478,"2007-11-1",2007-11-01
2007,11,"South",0.561876402684667,51359,614,0.0119550614303238,"2007-11-1",2007-11-01
2007,11,"Southeast",0.421390728030043,119592,811,0.00678139005953575,"2007-11-1",2007-11-01
2007,11,"Southwest",0.540626403787937,26432,218,0.00824757869249395,"2007-11-1",2007-11-01
2007,11,"UpperMidwest",0.789334115650784,92553,809,0.00874093762492842,"2007-11-1",2007-11-01
2007,11,"West",0.499158122227341,64219,679,0.0105731948488765,"2007-11-1",2007-11-01
2007,11,NA,0.647012510100175,4281,35,0.00817565989254847,"2007-11-1",2007-11-01
2007,12,"Alaska",1.79646989689493,25108,457,0.018201370081249,"2007-12-1",2007-12-01
2007,12,"Central",1.84872001605419,52289,1134,0.0216871617357379,"2007-12-1",2007-12-01
2007,12,"Hawaii",1.18787566618448,15355,274,0.0178443503744709,"2007-12-1",2007-12-01
2007,12,"Northeast",1.39176320559499,63817,802,0.0125671842925866,"2007-12-1",2007-12-01
2007,12,"NorthRockies",2.24702485477071,85139,3504,0.0411562268760498,"2007-12-1",2007-12-01
2007,12,"Northwest",1.42452270739325,8634,162,0.0187630298818624,"2007-12-1",2007-12-01
2007,12,"South",1.35549914866453,52487,1189,0.0226532284184655,"2007-12-1",2007-12-01
2007,12,"Southeast",1.40730394720314,121549,3644,0.0299796789772026,"2007-12-1",2007-12-01
2007,12,"Southwest",2.52739962082275,27543,686,0.0249065098210072,"2007-12-1",2007-12-01
2007,12,"UpperMidwest",1.49785418488136,93885,1835,0.0195451882622357,"2007-12-1",2007-12-01
2007,12,"West",2.89464855828593,64017,1888,0.0294921661433682,"2007-12-1",2007-12-01
2007,12,NA,1.82774172851921,4316,136,0.0315106580166821,"2007-12-1",2007-12-01
2008,1,"Alaska",4.74506700240166,24624,278,0.0112897985705003,"2008-1-1",2008-01-01
2008,1,"Central",3.51195962146531,51083,661,0.0129397255447018,"2008-1-1",2008-01-01
2008,1,"Hawaii",8.04502172478622,15191,207,0.0136264893687052,"2008-1-1",2008-01-01
2008,1,"Northeast",3.80379684539436,62782,1027,0.016358191838425,"2008-1-1",2008-01-01
2008,1,"NorthRockies",3.34282466243028,84691,1440,0.0170029873304129,"2008-1-1",2008-01-01
2008,1,"Northwest",6.62475624685811,8439,82,0.00971679108899159,"2008-1-1",2008-01-01
2008,1,"South",6.12309414531462,51959,848,0.0163205604418869,"2008-1-1",2008-01-01
2008,1,"Southeast",3.64570087371962,119748,2961,0.0247269265457461,"2008-1-1",2008-01-01
2008,1,"Southwest",3.39704017326379,27202,281,0.0103301227850893,"2008-1-1",2008-01-01
2008,1,"UpperMidwest",3.94118860965417,92449,1049,0.0113467966121862,"2008-1-1",2008-01-01
2008,1,"West",5.24448450313577,63311,823,0.0129993208131288,"2008-1-1",2008-01-01
2008,1,NA,10.5113298857359,4247,116,0.0273133976924888,"2008-1-1",2008-01-01
2008,2,"Alaska",6.40133189556617,23061,411,0.0178222973851958,"2008-2-1",2008-02-01
2008,2,"Central",3.95796828511369,47673,865,0.0181444423468211,"2008-2-1",2008-02-01
2008,2,"Hawaii",2.9501129776392,14136,294,0.0207979626485569,"2008-2-1",2008-02-01
2008,2,"Northeast",4.1241250571111,59118,598,0.0101153624953483,"2008-2-1",2008-02-01
2008,2,"NorthRockies",6.65629032133064,79493,1791,0.0225302856855321,"2008-2-1",2008-02-01
2008,2,"Northwest",3.86833842187858,7811,104,0.0133145563948278,"2008-2-1",2008-02-01
2008,2,"South",7.18459001758532,49023,1195,0.0243763131591294,"2008-2-1",2008-02-01
2008,2,"Southeast",3.4426824697655,112318,3127,0.0278405954521982,"2008-2-1",2008-02-01
2008,2,"Southwest",8.2417864345552,25682,616,0.0239856708979051,"2008-2-1",2008-02-01
2008,2,"UpperMidwest",5.46779779049695,86828,1540,0.017736214124476,"2008-2-1",2008-02-01
2008,2,"West",8.48812558585737,60084,1548,0.0257639304973038,"2008-2-1",2008-02-01
2008,2,NA,5.84618057867391,3980,99,0.0248743718592965,"2008-2-1",2008-02-01
2008,3,"Alaska",3.59819486928206,25177,457,0.0181514874687215,"2008-3-1",2008-03-01
2008,3,"Central",5.08357024834592,51408,899,0.0174875505757859,"2008-3-1",2008-03-01
2008,3,"Hawaii",2.29743321211961,15181,182,0.0119886700480864,"2008-3-1",2008-03-01
2008,3,"Northeast",2.96912832929455,64807,417,0.00643449010137794,"2008-3-1",2008-03-01
2008,3,"NorthRockies",4.27564606144305,85328,2178,0.0255250328145509,"2008-3-1",2008-03-01
2008,3,"Northwest",4.45735505613371,8421,66,0.00783754898468115,"2008-3-1",2008-03-01
2008,3,"South",4.9066295246344,51685,1120,0.0216697300957725,"2008-3-1",2008-03-01
2008,3,"Southeast",4.34463600447504,121665,1726,0.0141864957054206,"2008-3-1",2008-03-01
2008,3,"Southwest",6.79420023519076,28185,390,0.0138371474188398,"2008-3-1",2008-03-01
2008,3,"UpperMidwest",4.8307124666422,93437,980,0.0104883504393335,"2008-3-1",2008-03-01
2008,3,"West",4.60548637216954,66420,1683,0.0253387533875339,"2008-3-1",2008-03-01
2008,3,NA,7.4270262755337,4345,100,0.0230149597238205,"2008-3-1",2008-03-01
2008,4,"Alaska",2.52397760444942,24898,192,0.00771146276809382,"2008-4-1",2008-04-01
2008,4,"Central",3.32011520063354,49844,492,0.00987079688628521,"2008-4-1",2008-04-01
2008,4,"Hawaii",7.9923649589875,14930,127,0.00850636302746149,"2008-4-1",2008-04-01
2008,4,"Northeast",5.09781843493127,61523,259,0.00420980771418819,"2008-4-1",2008-04-01
2008,4,"NorthRockies",3.38882850492893,83770,891,0.0106362659663364,"2008-4-1",2008-04-01
2008,4,"Northwest",3.81337418692519,8360,69,0.00825358851674641,"2008-4-1",2008-04-01
2008,4,"South",4.42331954089857,50325,598,0.0118827620466965,"2008-4-1",2008-04-01
2008,4,"Southeast",1.74359949113276,118751,800,0.00673678537443895,"2008-4-1",2008-04-01
2008,4,"Southwest",4.23426907412243,26735,167,0.00624649336076304,"2008-4-1",2008-04-01
2008,4,"UpperMidwest",1.80513610341468,90597,733,0.00809077563274722,"2008-4-1",2008-04-01
2008,4,"West",4.90436391043439,64220,1093,0.0170196200560573,"2008-4-1",2008-04-01
2008,4,NA,4.55218444077368,4165,70,0.0168067226890756,"2008-4-1",2008-04-01
2008,5,"Alaska",4.04683367156592,25504,138,0.00541091593475533,"2008-5-1",2008-05-01
2008,5,"Central",2.32350532358699,51054,598,0.0117130881027931,"2008-5-1",2008-05-01
2008,5,"Hawaii",3.63407233520513,15514,124,0.00799278071419363,"2008-5-1",2008-05-01
2008,5,"Northeast",2.57905562554917,61753,296,0.00479328939484721,"2008-5-1",2008-05-01
2008,5,"NorthRockies",3.23953332641971,86301,1357,0.0157240356426924,"2008-5-1",2008-05-01
2008,5,"Northwest",5.35883588190984,8898,53,0.00595639469543718,"2008-5-1",2008-05-01
2008,5,"South",4.86936144344547,50859,644,0.0126624589551505,"2008-5-1",2008-05-01
2008,5,"Southeast",2.40601441304188,120096,900,0.00749400479616307,"2008-5-1",2008-05-01
2008,5,"Southwest",3.20319179830383,25724,249,0.00967967656663038,"2008-5-1",2008-05-01
2008,5,"UpperMidwest",2.77004415784755,92033,744,0.008084056805711,"2008-5-1",2008-05-01
2008,5,"West",3.39243822639907,64255,560,0.00871527507586958,"2008-5-1",2008-05-01
2008,5,NA,4.42078810791379,4292,52,0.0121155638397018,"2008-5-1",2008-05-01
2008,6,"Alaska",2.32587782807225,24960,478,0.019150641025641,"2008-6-1",2008-06-01
2008,6,"Central",5.36851931352442,50487,1323,0.0262047655832194,"2008-6-1",2008-06-01
2008,6,"Hawaii",2.68896772087376,15508,328,0.0211503740005159,"2008-6-1",2008-06-01
2008,6,"Northeast",3.6935298647011,62511,668,0.0106861192430132,"2008-6-1",2008-06-01
2008,6,"NorthRockies",4.88709112727533,86666,2760,0.0318463988184524,"2008-6-1",2008-06-01
2008,6,"Northwest",5.27813407977894,9472,111,0.01171875,"2008-6-1",2008-06-01
2008,6,"South",3.34590863221712,52008,1435,0.0275919089370866,"2008-6-1",2008-06-01
2008,6,"Southeast",2.51914149736673,119597,1546,0.0129267456541552,"2008-6-1",2008-06-01
2008,6,"Southwest",3.58687997149256,25647,417,0.0162592116036963,"2008-6-1",2008-06-01
2008,6,"UpperMidwest",3.24272432933789,91561,1776,0.01939690479571,"2008-6-1",2008-06-01
2008,6,"West",4.54508871225635,65569,1073,0.0163644405130473,"2008-6-1",2008-06-01
2008,6,NA,4.4582245508823,4602,80,0.0173837461973055,"2008-6-1",2008-06-01
2008,7,"Alaska",4.62561812051985,25529,360,0.0141016099338008,"2008-7-1",2008-07-01
2008,7,"Central",4.68795140663092,51446,1040,0.0202153714574505,"2008-7-1",2008-07-01
2008,7,"Hawaii",3.64744111797668,16039,200,0.0124696053369911,"2008-7-1",2008-07-01
2008,7,"Northeast",3.42161622860832,64534,594,0.00920445036724827,"2008-7-1",2008-07-01
2008,7,"NorthRockies",7.04497803939978,89102,1602,0.0179793944019214,"2008-7-1",2008-07-01
2008,7,"Northwest",8.36595899117276,9987,119,0.0119154901371783,"2008-7-1",2008-07-01
2008,7,"South",5.16186095831706,53668,776,0.0144592680927182,"2008-7-1",2008-07-01
2008,7,"Southeast",3.6326006951281,123853,1384,0.0111745375566195,"2008-7-1",2008-07-01
2008,7,"Southwest",10.4167582955947,26431,367,0.0138852105482199,"2008-7-1",2008-07-01
2008,7,"UpperMidwest",5.47484614738353,95132,1412,0.014842534583526,"2008-7-1",2008-07-01
2008,7,"West",4.87633126609552,67354,2154,0.0319802832793895,"2008-7-1",2008-07-01
2008,7,NA,2.20563018136548,4700,53,0.0112765957446809,"2008-7-1",2008-07-01
2008,8,"Alaska",2.73259345105042,24980,223,0.0089271417133707,"2008-8-1",2008-08-01
2008,8,"Central",3.57134946828239,49867,719,0.0144183528184972,"2008-8-1",2008-08-01
2008,8,"Hawaii",2.45131352250031,15672,176,0.0112302194997448,"2008-8-1",2008-08-01
2008,8,"Northeast",2.87181684979629,63252,412,0.00651362802757225,"2008-8-1",2008-08-01
2008,8,"NorthRockies",5.97750172896488,87132,1778,0.0204058210531148,"2008-8-1",2008-08-01
2008,8,"Northwest",5.21099938147194,9709,117,0.0120506746317849,"2008-8-1",2008-08-01
2008,8,"South",3.19397735276175,52522,1317,0.0250752065800998,"2008-8-1",2008-08-01
2008,8,"Southeast",2.64703847243595,120380,1284,0.0106662236251869,"2008-8-1",2008-08-01
2008,8,"Southwest",5.24284936128686,25744,355,0.0137896208825357,"2008-8-1",2008-08-01
2008,8,"UpperMidwest",4.27876234054814,92749,1254,0.0135203614055138,"2008-8-1",2008-08-01
2008,8,"West",5.39051737065332,65423,943,0.0144138911392018,"2008-8-1",2008-08-01
2008,8,NA,3.37407973452784,4695,52,0.0110756123535676,"2008-8-1",2008-08-01
2008,9,"Alaska",1.75908036636234,22505,106,0.00471006443012664,"2008-9-1",2008-09-01
2008,9,"Central",3.34287963834679,44236,320,0.00723392711818428,"2008-9-1",2008-09-01
2008,9,"Hawaii",3.5926891847322,14253,74,0.00519188942678734,"2008-9-1",2008-09-01
2008,9,"Northeast",3.11848220747727,54508,101,0.00185293901812578,"2008-9-1",2008-09-01
2008,9,"NorthRockies",2.05140901320735,78747,428,0.00543512768740397,"2008-9-1",2008-09-01
2008,9,"Northwest",1.69061020264898,8127,31,0.00381444567491079,"2008-9-1",2008-09-01
2008,9,"South",1.93736671469954,45405,186,0.00409646514701024,"2008-9-1",2008-09-01
2008,9,"Southeast",2.43725229870045,106828,753,0.00704871382034673,"2008-9-1",2008-09-01
2008,9,"Southwest",2.40019608195373,22171,132,0.00595372333228091,"2008-9-1",2008-09-01
2008,9,"UpperMidwest",2.21666792479471,80640,612,0.00758928571428571,"2008-9-1",2008-09-01
2008,9,"West",1.95485747271716,59391,349,0.00587631122560657,"2008-9-1",2008-09-01
2008,9,NA,1.27282235066321,3968,21,0.00529233870967742,"2008-9-1",2008-09-01
2008,10,"Alaska",2.55127369460056,23731,60,0.00252833846024188,"2008-10-1",2008-10-01
2008,10,"Central",1.13322938216304,45734,248,0.00542266147723794,"2008-10-1",2008-10-01
2008,10,"Hawaii",0.558331359154209,14740,29,0.0019674355495251,"2008-10-1",2008-10-01
2008,10,"Northeast",1.17936007578235,55468,145,0.00261411985288815,"2008-10-1",2008-10-01
2008,10,"NorthRockies",3.47604741346332,79649,381,0.00478348755163279,"2008-10-1",2008-10-01
2008,10,"Northwest",1.96090066535523,8075,27,0.00334365325077399,"2008-10-1",2008-10-01
2008,10,"South",5.40124457710059,46849,400,0.00853806911566949,"2008-10-1",2008-10-01
2008,10,"Southeast",1.34508496992493,109864,318,0.00289448773028472,"2008-10-1",2008-10-01
2008,10,"Southwest",2.94082847785905,23077,108,0.004679984400052,"2008-10-1",2008-10-01
2008,10,"UpperMidwest",1.21238683771749,83213,308,0.00370134474180717,"2008-10-1",2008-10-01
2008,10,"West",1.46789490094832,61713,435,0.00704875796023528,"2008-10-1",2008-10-01
2008,10,NA,0.751072763656405,3982,17,0.00426921145153189,"2008-10-1",2008-10-01
2008,11,"Alaska",0.72458400970655,21988,111,0.00504820811351646,"2008-11-1",2008-11-01
2008,11,"Central",3.28821474825501,43492,288,0.00662190747723719,"2008-11-1",2008-11-01
2008,11,"Hawaii",1.68043170633548,13731,61,0.004442502366907,"2008-11-1",2008-11-01
2008,11,"Northeast",1.0269176470329,52522,169,0.00321769924983816,"2008-11-1",2008-11-01
2008,11,"NorthRockies",4.33591111411856,74545,541,0.00725736132537394,"2008-11-1",2008-11-01
2008,11,"Northwest",6.04208473171201,7327,38,0.00518629725672171,"2008-11-1",2008-11-01
2008,11,"South",4.05662205323768,44517,272,0.00611002538356134,"2008-11-1",2008-11-01
2008,11,"Southeast",1.68488453959245,101404,735,0.00724823478363773,"2008-11-1",2008-11-01
2008,11,"Southwest",4.09180478667669,22572,178,0.00788587630692894,"2008-11-1",2008-11-01
2008,11,"UpperMidwest",2.19929023004849,78240,544,0.00695296523517382,"2008-11-1",2008-11-01
2008,11,"West",2.94481120989867,58948,696,0.0118070163533962,"2008-11-1",2008-11-01
2008,11,NA,2.34664630727922,3670,29,0.00790190735694823,"2008-11-1",2008-11-01
2008,12,"Alaska",3.98624391834087,22737,372,0.016360997493073,"2008-12-1",2008-12-01
2008,12,"Central",4.55812673764498,45133,1179,0.0261227926351007,"2008-12-1",2008-12-01
2008,12,"Hawaii",4.87713163563228,14128,340,0.0240656851642129,"2008-12-1",2008-12-01
2008,12,"Northeast",2.51012882197658,55243,923,0.016707999203519,"2008-12-1",2008-12-01
2008,12,"NorthRockies",7.00062200628642,77910,2282,0.0292902066486972,"2008-12-1",2008-12-01
2008,12,"Northwest",5.14884702297148,7612,172,0.022595901208618,"2008-12-1",2008-12-01
2008,12,"South",5.03771761434332,47343,1712,0.0361616289630991,"2008-12-1",2008-12-01
2008,12,"Southeast",5.06873690282582,106093,5131,0.0483632284882132,"2008-12-1",2008-12-01
2008,12,"Southwest",4.12551766790913,23808,957,0.0401965725806452,"2008-12-1",2008-12-01
2008,12,"UpperMidwest",5.06323829730017,81131,2074,0.0255635946802086,"2008-12-1",2008-12-01
2008,12,"West",4.34891391687931,59915,1447,0.0241508804139197,"2008-12-1",2008-12-01
2008,12,NA,7.55725128199977,3845,94,0.0244473342002601,"2008-12-1",2008-12-01
2009,1,"Alaska",2.82481855003312,21932,335,0.0152744847711107,"2009-1-1",2009-01-01
2009,1,"Central",4.28940548161544,43913,503,0.0114544667866008,"2009-1-1",2009-01-01
2009,1,"Hawaii",2.91750857368861,13746,240,0.0174596246180707,"2009-1-1",2009-01-01
2009,1,"Northeast",4.00109298217835,54683,545,0.00996653438911545,"2009-1-1",2009-01-01
2009,1,"NorthRockies",4.53989244798289,76217,1925,0.0252568324651981,"2009-1-1",2009-01-01
2009,1,"Northwest",9.53808399549331,7300,108,0.0147945205479452,"2009-1-1",2009-01-01
2009,1,"South",4.09747459301527,46052,419,0.00909841049248675,"2009-1-1",2009-01-01
2009,1,"Southeast",4.17245796962986,103125,2613,0.0253381818181818,"2009-1-1",2009-01-01
2009,1,"Southwest",4.81244487674377,23385,502,0.0214667521915758,"2009-1-1",2009-01-01
2009,1,"UpperMidwest",3.32999525548294,79523,1132,0.0142348754448399,"2009-1-1",2009-01-01
2009,1,"West",4.2658546100832,58740,936,0.0159346271705822,"2009-1-1",2009-01-01
2009,1,NA,4.89649233114535,3721,83,0.0223058317656544,"2009-1-1",2009-01-01
2009,2,"Alaska",1.36727504760441,20170,116,0.00575111551809618,"2009-2-1",2009-02-01
2009,2,"Central",1.64068154447131,40426,391,0.00967199327165686,"2009-2-1",2009-02-01
2009,2,"Hawaii",2.405693976055,12545,90,0.00717417297728179,"2009-2-1",2009-02-01
2009,2,"Northeast",2.31198803626327,49937,204,0.00408514728557983,"2009-2-1",2009-02-01
2009,2,"NorthRockies",1.81114975027017,70077,489,0.00697803844342652,"2009-2-1",2009-02-01
2009,2,"Northwest",1.4264988682942,6610,31,0.00468986384266263,"2009-2-1",2009-02-01
2009,2,"South",2.4185971983637,42032,241,0.00573372668443091,"2009-2-1",2009-02-01
2009,2,"Southeast",2.07194500271431,94494,964,0.0102017059284187,"2009-2-1",2009-02-01
2009,2,"Southwest",3.35754312921246,21677,208,0.0095954237209946,"2009-2-1",2009-02-01
2009,2,"UpperMidwest",1.93232655708796,72910,613,0.00840762584007681,"2009-2-1",2009-02-01
2009,2,"West",3.95577780847067,54069,413,0.00763838798572195,"2009-2-1",2009-02-01
2009,2,NA,5.05936039599141,3455,42,0.0121562952243126,"2009-2-1",2009-02-01
2009,3,"Alaska",2.48059280628856,22968,196,0.00853361198188784,"2009-3-1",2009-03-01
2009,3,"Central",3.69271078763492,46543,421,0.00904539887845648,"2009-3-1",2009-03-01
2009,3,"Hawaii",4.01334530229343,14493,128,0.0088318498585524,"2009-3-1",2009-03-01
2009,3,"Northeast",1.59142261594732,56831,260,0.00457496788724464,"2009-3-1",2009-03-01
2009,3,"NorthRockies",4.22037897810745,79092,1150,0.0145400293329287,"2009-3-1",2009-03-01
2009,3,"Northwest",3.91312264869613,7404,77,0.0103997839005943,"2009-3-1",2009-03-01
2009,3,"South",2.21727127331179,47852,867,0.0181183649586224,"2009-3-1",2009-03-01
2009,3,"Southeast",2.47365908673596,107474,1146,0.010663044085081,"2009-3-1",2009-03-01
2009,3,"Southwest",2.04564932093585,24778,255,0.0102913875211882,"2009-3-1",2009-03-01
2009,3,"UpperMidwest",4.37295887032919,83268,908,0.0109045491665466,"2009-3-1",2009-03-01
2009,3,"West",3.99624049326021,62427,1202,0.0192544892434363,"2009-3-1",2009-03-01
2009,3,NA,8.29284287574021,4121,73,0.0177141470516865,"2009-3-1",2009-03-01
2009,4,"Alaska",2.58894968825548,22184,126,0.00567976920302921,"2009-4-1",2009-04-01
2009,4,"Central",4.05132105570485,44615,397,0.00889835257200493,"2009-4-1",2009-04-01
2009,4,"Hawaii",3.99754882658774,14202,128,0.00901281509646529,"2009-4-1",2009-04-01
2009,4,"Northeast",1.620708426981,54770,256,0.00467409165601607,"2009-4-1",2009-04-01
2009,4,"NorthRockies",4.23282498954894,76792,1990,0.025914157724763,"2009-4-1",2009-04-01
2009,4,"Northwest",3.5034890143044,7366,60,0.00814553353244638,"2009-4-1",2009-04-01
2009,4,"South",4.76423100166391,45992,1000,0.0217429118107497,"2009-4-1",2009-04-01
2009,4,"Southeast",3.24838258969521,103243,920,0.00891101575893765,"2009-4-1",2009-04-01
2009,4,"Southwest",3.97481218379524,23429,319,0.0136156045925989,"2009-4-1",2009-04-01
2009,4,"UpperMidwest",3.68351672661962,80790,926,0.0114618145810125,"2009-4-1",2009-04-01
2009,4,"West",3.36704210786242,60274,886,0.0146995387729369,"2009-4-1",2009-04-01
2009,4,NA,4.93816595267552,4050,61,0.0150617283950617,"2009-4-1",2009-04-01
2009,5,"Alaska",2.20469149694648,22756,251,0.0110300580066796,"2009-5-1",2009-05-01
2009,5,"Central",2.32382747499365,45818,655,0.01429569164957,"2009-5-1",2009-05-01
2009,5,"Hawaii",2.95313212673573,14777,146,0.00988021925966028,"2009-5-1",2009-05-01
2009,5,"Northeast",1.44807966261439,55900,300,0.00536672629695885,"2009-5-1",2009-05-01
2009,5,"NorthRockies",2.92137669041592,76826,1219,0.0158670241845209,"2009-5-1",2009-05-01
2009,5,"Northwest",3.09872620254774,7907,60,0.00758821297584419,"2009-5-1",2009-05-01
2009,5,"South",2.48838002565891,46414,296,0.0063773861334942,"2009-5-1",2009-05-01
2009,5,"Southeast",1.45275153856426,105130,756,0.00719109673737278,"2009-5-1",2009-05-01
2009,5,"Southwest",2.83909076430038,22363,278,0.0124312480436435,"2009-5-1",2009-05-01
2009,5,"UpperMidwest",3.07475995218766,83345,1076,0.0129101925730398,"2009-5-1",2009-05-01
2009,5,"West",3.57854642287178,61206,696,0.0113714341731203,"2009-5-1",2009-05-01
2009,5,NA,1.1226214314159,4022,83,0.0206364992541024,"2009-5-1",2009-05-01
2009,6,"Alaska",3.30605954257502,22854,185,0.0080948630436685,"2009-6-1",2009-06-01
2009,6,"Central",8.56841981088708,46681,991,0.0212291938904479,"2009-6-1",2009-06-01
2009,6,"Hawaii",2.39896917890405,14858,212,0.0142684075918697,"2009-6-1",2009-06-01
2009,6,"Northeast",3.87822168471915,57189,487,0.00851562363391561,"2009-6-1",2009-06-01
2009,6,"NorthRockies",4.13223457309546,78413,1926,0.0245622537079311,"2009-6-1",2009-06-01
2009,6,"Northwest",3.79951316608045,8602,87,0.0101139269937224,"2009-6-1",2009-06-01
2009,6,"South",2.7645480014363,48386,364,0.00752283718430951,"2009-6-1",2009-06-01
2009,6,"Southeast",2.57373693512688,106589,1015,0.00952255861299008,"2009-6-1",2009-06-01
2009,6,"Southwest",3.46207285494905,22659,493,0.0217573591067567,"2009-6-1",2009-06-01
