"year","month","origin","weatherdelay"
2009,3,"BWI",NA
2009,3,"LGA",0
2009,3,"BUF",NA
2009,3,"BWI",NA
2009,3,"PIT",0
2009,3,"PIT",0
2009,3,"BWI",NA
2009,3,"ROC",NA
2009,3,"HPN",NA
2009,3,"PIT",NA
2009,3,"BOS",NA
2009,3,"BOS",NA
2009,3,"BOS",NA
2009,3,"LGA",0
2009,3,"LGA",NA
2009,3,"LGA",NA
2009,3,"LGA",NA
2009,3,"BWI",NA
2009,3,"EWR",NA
2009,3,"BOS",NA
2009,3,"IDA",NA
2009,3,"SEA",NA
2009,3,"SEA",NA
2009,3,"SEA",0
2009,3,"SEA",NA
2009,3,"SEA",NA
2009,3,"SEA",NA
2009,3,"SEA",NA
2009,3,"PDX",NA
2009,3,"PDX",NA
2009,3,"SEA",0
2009,3,"PDX",NA
2009,3,"PDX",NA
2009,3,"PDX",NA
2009,3,"PDX",NA
2009,3,"SEA",NA
2009,3,"SEA",0
2009,3,"PDX",NA
2009,3,"SEA",NA
2009,3,"SEA",NA
2009,3,"BOI",NA
2009,3,"SEA",NA
2009,3,"SEA",0
2009,3,"LWS",NA
2009,3,"RDM",NA
2009,3,"PSC",NA
2009,3,"PDX",NA
2009,3,"MFR",NA
2009,3,"SEA",NA
2009,3,"EUG",NA
2009,3,"PIH",NA
2009,3,"SEA",NA
2009,3,"PDX",NA
2009,3,"PDX",NA
2009,3,"PDX",NA
2009,3,"PDX",NA
2009,3,"PDX",0
2009,3,"BOI",NA
2009,3,"SEA",NA
2009,3,"SEA",NA
2009,3,"SHV",NA
2009,3,"GPT",NA
2009,3,"JAN",NA
2009,3,"OKC",NA
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"IAH",NA
2009,3,"DFW",0
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"DFW",0
2009,3,"DFW",0
2009,3,"DFW",NA
2009,3,"DFW",0
2009,3,"MSY",NA
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"XNA",NA
2009,3,"OKC",NA
2009,3,"DFW",NA
2009,3,"DFW",0
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"DFW",0
2009,3,"DFW",0
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"IAH",NA
2009,3,"DFW",0
2009,3,"AUS",NA
2009,3,"AUS",NA
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"DFW",0
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"MSY",0
2009,3,"MSY",0
2009,3,"AUS",NA
2009,3,"AUS",NA
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"DFW",0
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"IAH",0
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"SAT",NA
2009,3,"DFW",NA
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"IAH",0
2009,3,"AUS",NA
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"GPT",NA
2009,3,"SAT",NA
2009,3,"SAT",NA
2009,3,"HOU",NA
2009,3,"MSY",NA
2009,3,"DAL",NA
2009,3,"HOU",NA
2009,3,"AUS",NA
2009,3,"HOU",NA
2009,3,"MSY",NA
2009,3,"HOU",NA
2009,3,"AUS",NA
2009,3,"DAL",NA
2009,3,"HOU",NA
2009,3,"TUL",NA
2009,3,"DAL",NA
2009,3,"HOU",NA
2009,3,"DAL",NA
2009,3,"SAT",NA
2009,3,"DAL",NA
2009,3,"HOU",NA
2009,3,"MSY",NA
2009,3,"SAT",0
2009,3,"DAL",NA
2009,3,"DAL",NA
2009,3,"CRP",NA
2009,3,"SAT",NA
2009,3,"HOU",0
2009,3,"MSY",0
2009,3,"DAL",NA
2009,3,"LBB",NA
2009,3,"DAL",NA
2009,3,"DAL",0
2009,3,"MAF",NA
2009,3,"SAT",NA
2009,3,"DAL",NA
2009,3,"HOU",0
2009,3,"OKC",NA
2009,3,"DAL",NA
2009,3,"DAL",NA
2009,3,"DAL",NA
2009,3,"OKC",NA
2009,3,"DAL",NA
2009,3,"ELP",0
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"XNA",NA
2009,3,"BTR",427
2009,3,"IAH",NA
2009,3,"IAH",0
2009,3,"ICT",0
2009,3,"IAH",0
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"IAH",NA
2009,3,"MAF",NA
2009,3,"BTR",NA
2009,3,"LFT",NA
2009,3,"IAH",NA
2009,3,"BRO",NA
2009,3,"IAH",NA
2009,3,"IAH",0
2009,3,"IAH",NA
2009,3,"AUS",NA
2009,3,"SAT",NA
2009,3,"SAT",0
2009,3,"SAT",NA
2009,3,"ICT",NA
2009,3,"MSY",NA
2009,3,"IAH",NA
2009,3,"DFW",NA
2009,3,"MSY",0
2009,3,"DFW",NA
2009,3,"IAH",NA
2009,3,"DAL",NA
2009,3,"SAT",NA
2009,3,"DAL",NA
2009,3,"ELP",NA
2009,3,"HOU",0
2009,3,"HOU",NA
2009,3,"SAT",NA
2009,3,"MSY",0
2009,3,"MSY",NA
2009,3,"SAT",NA
2009,3,"SAT",NA
2009,3,"MSY",NA
2009,3,"AUS",NA
2009,3,"TUL",NA
2009,3,"ICT",NA
2009,3,"BTR",NA
2009,3,"SHV",0
2009,3,"MLU",NA
2009,3,"BTR",NA
2009,3,"XNA",0
2009,3,"IAH",NA
2009,3,"AUS",NA
2009,3,"ICT",NA
2009,3,"HOU",0
2009,3,"HOU",NA
2009,3,"ACT",NA
2009,3,"DFW",NA
2009,3,"AEX",NA
2009,3,"CRP",NA
2009,3,"DFW",NA
2009,3,"BTR",NA
2009,3,"LBB",0
2009,3,"LIT",NA
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"CRP",NA
2009,3,"LIT",NA
2009,3,"DFW",NA
2009,3,"BTR",NA
2009,3,"DFW",NA
2009,3,"FSM",NA
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"GPT",NA
2009,3,"DFW",NA
2009,3,"DFW",NA
2009,3,"DFW",0
2009,3,"DFW",0
2009,3,"ABI",NA
2009,3,"DFW",NA
2009,3,"DFW",0
2009,3,"ICT",NA
2009,3,"LIT",0
2009,3,"TUL",NA
2009,3,"DFW",NA
2009,3,"GSO",NA
2009,3,"HSV",NA
2009,3,"TLH",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"IAD",NA
2009,3,"MIA",NA
2009,3,"MIA",0
2009,3,"MCO",NA
2009,3,"RDU",NA
2009,3,"MIA",NA
2009,3,"MIA",NA
2009,3,"TPA",NA
2009,3,"MIA",NA
2009,3,"FLL",NA
2009,3,"MIA",NA
2009,3,"IAD",NA
2009,3,"MIA",NA
2009,3,"MCO",NA
2009,3,"CLT",NA
2009,3,"MCO",0
2009,3,"PBI",NA
2009,3,"DCA",28
2009,3,"TPA",0
2009,3,"FLL",NA
2009,3,"IAD",NA
2009,3,"MCO",NA
2009,3,"MCO",NA
2009,3,"RSW",NA
2009,3,"IAD",NA
2009,3,"MCO",NA
2009,3,"RDU",NA
2009,3,"IAD",NA
2009,3,"MCO",NA
2009,3,"FLL",NA
2009,3,"MIA",0
2009,3,"FLL",NA
2009,3,"MCO",NA
2009,3,"ATL",NA
2009,3,"DCA",0
2009,3,"PBI",NA
2009,3,"DCA",NA
2009,3,"RDU",NA
2009,3,"PBI",NA
2009,3,"FLL",0
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"TPA",NA
2009,3,"CHS",NA
2009,3,"ATL",NA
2009,3,"RSW",NA
2009,3,"ATL",NA
2009,3,"RDU",NA
2009,3,"MCO",0
2009,3,"SAV",NA
2009,3,"IAD",NA
2009,3,"CHS",NA
2009,3,"ATL",NA
2009,3,"ATL",0
2009,3,"MCO",NA
2009,3,"ATL",NA
2009,3,"TPA",NA
2009,3,"ATL",0
2009,3,"MCO",NA
2009,3,"MCO",NA
2009,3,"ORF",NA
2009,3,"FLL",NA
2009,3,"RDU",NA
2009,3,"MCO",NA
2009,3,"TPA",NA
2009,3,"BHM",NA
2009,3,"RDU",NA
2009,3,"TPA",NA
2009,3,"BHM",NA
2009,3,"FLL",NA
2009,3,"BHM",0
2009,3,"ORF",NA
2009,3,"TPA",NA
2009,3,"TPA",NA
2009,3,"FLL",NA
2009,3,"MCO",NA
2009,3,"RDU",NA
2009,3,"MCO",NA
2009,3,"BHM",NA
2009,3,"MCO",NA
2009,3,"ORF",NA
2009,3,"BHM",NA
2009,3,"RDU",NA
2009,3,"MCO",NA
2009,3,"ORF",NA
2009,3,"BHM",NA
2009,3,"TPA",NA
2009,3,"ATL",NA
2009,3,"CHS",0
2009,3,"RIC",NA
2009,3,"ATL",0
2009,3,"AVL",NA
2009,3,"CLT",NA
2009,3,"IAD",0
2009,3,"IAD",NA
2009,3,"CLT",NA
2009,3,"CLT",NA
2009,3,"IAD",NA
2009,3,"SAV",0
2009,3,"CAE",NA
2009,3,"CAE",NA
2009,3,"IAD",NA
2009,3,"IAD",NA
2009,3,"IAD",NA
2009,3,"SAV",NA
2009,3,"CLT",0
2009,3,"TPA",0
2009,3,"DCA",NA
2009,3,"CHS",25
2009,3,"ATL",50
2009,3,"ATL",0
2009,3,"TPA",NA
2009,3,"ATL",0
2009,3,"ATL",0
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"MCO",NA
2009,3,"TPA",NA
2009,3,"MCO",NA
2009,3,"IAD",NA
2009,3,"IAD",NA
2009,3,"IAD",NA
2009,3,"IAD",0
2009,3,"RDU",NA
2009,3,"RDU",NA
2009,3,"IAD",NA
2009,3,"MCO",0
2009,3,"IAD",NA
2009,3,"CLT",0
2009,3,"CLT",0
2009,3,"DCA",NA
2009,3,"CLT",NA
2009,3,"JAX",NA
2009,3,"PBI",NA
2009,3,"CLT",NA
2009,3,"RSW",NA
2009,3,"CLT",NA
2009,3,"TPA",NA
2009,3,"DCA",NA
2009,3,"DCA",NA
2009,3,"CLT",NA
2009,3,"DCA",NA
2009,3,"RIC",NA
2009,3,"RSW",NA
2009,3,"DCA",NA
2009,3,"RDU",NA
2009,3,"JAX",NA
2009,3,"CLT",0
2009,3,"PBI",NA
2009,3,"CLT",NA
2009,3,"PBI",NA
2009,3,"BHM",NA
2009,3,"ORF",NA
2009,3,"ORF",NA
2009,3,"RIC",0
2009,3,"FLL",0
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"ATL",0
2009,3,"IAD",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"DCA",NA
2009,3,"TPA",NA
2009,3,"ATL",NA
2009,3,"ATL",0
2009,3,"ATL",NA
2009,3,"ATL",0
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"DCA",NA
2009,3,"ATL",0
2009,3,"ORF",0
2009,3,"ATL",0
2009,3,"TPA",0
2009,3,"CAE",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"BHM",NA
2009,3,"JAX",0
2009,3,"ATL",NA
2009,3,"ATL",0
2009,3,"ATL",NA
2009,3,"RIC",NA
2009,3,"ATL",0
2009,3,"ATL",NA
2009,3,"ATL",0
2009,3,"VPS",NA
2009,3,"ATL",NA
2009,3,"AGS",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"HSV",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"ATL",0
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"DAB",NA
2009,3,"ATL",0
2009,3,"SRQ",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"ABY",0
2009,3,"ATL",NA
2009,3,"AVL",NA
2009,3,"ATL",0
2009,3,"ATL",NA
2009,3,"GNV",NA
2009,3,"ATL",NA
2009,3,"FAY",NA
2009,3,"MOB",0
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"ROA",0
2009,3,"ROA",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"ATL",0
2009,3,"GSO",0
2009,3,"ATL",NA
2009,3,"DCA",NA
2009,3,"ATL",NA
2009,3,"MCO",0
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"ATL",NA
2009,3,"DCA",0
2009,3,"ATL",0
2009,3,"JAX",NA
2009,3,"SRQ",NA
2009,3,"FLL",NA
2009,3,"ATL",0
2009,3,"MCO",NA
2009,3,"ATL",0
2009,3,"JAX",NA
2009,3,"ATL",NA
2009,3,"IAD",NA
2009,3,"ATL",NA
2009,3,"FLL",NA
2009,3,"JAX",0
2009,3,"ATL",NA
2009,3,"FLL",0
2009,3,"RIC",NA
2009,3,"GSO",0
2009,3,"PNS",NA
2009,3,"RDU",NA
2009,3,"RDU",0
2009,3,"DCA",NA
2009,3,"TPA",NA
2009,3,"TPA",NA
2009,3,"MCO",0
2009,3,"RSW",NA
2009,3,"CLT",NA
2009,3,"RDU",NA
2009,3,"DEN",NA
2009,3,"PHX",NA
2009,3,"DEN",NA
2009,3,"DEN",NA
2009,3,"SLC",0
2009,3,"TUS",NA
2009,3,"ABQ",NA
2009,3,"PHX",NA
2009,3,"ABQ",NA
2009,3,"GUC",NA
2009,3,"PHX",NA
2009,3,"PHX",NA
2009,3,"DEN",NA
2009,3,"PHX",NA
2009,3,"DEN",NA
2009,3,"DEN",NA
2009,3,"PHX",NA
2009,3,"SLC",NA
2009,3,"DEN",NA
2009,3,"PHX",NA
2009,3,"PHX",NA
2009,3,"PHX",NA
2009,3,"PHX",NA
2009,3,"DEN",NA
2009,3,"DEN",0
2009,3,"DEN",NA
2009,3,"PHX",NA
2009,3,"SLC",NA
2009,3,"PHX",NA
2009,3,"PHX",NA
2009,3,"DEN",0
2009,3,"DEN",NA
2009,3,"PHX",0
2009,3,"SLC",NA
2009,3,"DEN",NA
2009,3,"PHX",NA
2009,3,"PHX",NA
2009,3,"SLC",NA
2009,3,"SLC",NA
2009,3,"DEN",0
2009,3,"SLC",NA
2009,3,"PHX",NA
2009,3,"ABQ",NA
2009,3,"PHX",0
2009,3,"DEN",NA
2009,3,"PHX",NA
2009,3,"PHX",NA
2009,3,"ABQ",NA
2009,3,"PHX",NA
2009,3,"PHX",NA
2009,3,"ABQ",NA
2009,3,"SLC",NA
2009,3,"PHX",36
2009,3,"DEN",NA
2009,3,"PHX",NA
2009,3,"PHX",NA
2009,3,"PHX",0
2009,3,"DRO",NA
2009,3,"DEN",0
2009,3,"PHX",0
2009,3,"TEX",NA
2009,3,"DEN",NA
2009,3,"DEN",NA
2009,3,"PHX",NA
2009,3,"DRO",NA
2009,3,"GJT",NA
2009,3,"DEN",NA
2009,3,"TUS",NA
2009,3,"COS",NA
2009,3,"SLC",NA
2009,3,"SLC",NA
2009,3,"DEN",NA
2009,3,"SLC",NA
2009,3,"SLC",0
2009,3,"SLC",NA
2009,3,"SLC",NA
2009,3,"SLC",NA
2009,3,"SLC",NA
2009,3,"COS",NA
2009,3,"DEN",NA
2009,3,"SLC",0
2009,3,"SLC",0
2009,3,"DEN",NA
2009,3,"TUS",0
2009,3,"TUS",NA
2009,3,"COS",NA
2009,3,"COS",NA
2009,3,"DEN",NA
2009,3,"DEN",NA
2009,3,"DEN",0
2009,3,"DEN",NA
2009,3,"DEN",NA
2009,3,"DEN",NA
2009,3,"ASE",NA
2009,3,"DEN",NA
2009,3,"SLC",115
2009,3,"SLC",NA
2009,3,"DEN",NA
2009,3,"DEN",NA
2009,3,"DEN",NA
2009,3,"DEN",0
2009,3,"DEN",NA
2009,3,"DEN",NA
2009,3,"DEN",NA
2009,3,"PHX",NA
2009,3,"DEN",0
2009,3,"PHX",0
2009,3,"DEN",NA
2009,3,"DEN",NA
2009,3,"PHX",0
2009,3,"SLC",NA
2009,3,"PHX",NA
2009,3,"PHX",NA
2009,3,"PHX",NA
2009,3,"PHX",NA
2009,3,"PHX",0
2009,3,"PHX",NA
2009,3,"PHX",NA
2009,3,"PHX",0
2009,3,"SLC",NA
2009,3,"SLC",NA
2009,3,"SLC",NA
2009,3,"PHX",NA
2009,3,"DEN",NA
2009,3,"DEN",NA
2009,3,"DEN",NA
2009,3,"DEN",NA
2009,3,"DEN",0
2009,3,"DEN",NA
2009,3,"DEN",NA
2009,3,"DEN",NA
2009,3,"DEN",NA
2009,3,"DEN",NA
2009,3,"DEN",NA
2009,3,"PHX",NA
2009,3,"PHX",NA
2009,3,"PHX",NA
2009,3,"PHX",NA
2009,3,"DEN",NA
2009,3,"SJU",NA
2009,3,"SJU",NA
2009,3,"SJU",NA
2009,3,"MSN",NA
2009,3,"GRB",0
2009,3,"DTW",NA
2009,3,"AZO",NA
2009,3,"DTW",NA
2009,3,"DTW",NA
2009,3,"DTW",NA
2009,3,"DTW",NA
2009,3,"MSP",NA
2009,3,"DTW",NA
2009,3,"DSM",0
2009,3,"DTW",NA
2009,3,"DTW",NA
2009,3,"DTW",NA
2009,3,"DTW",NA
2009,3,"DTW",NA
2009,3,"DTW",NA
2009,3,"DTW",NA
2009,3,"DTW",NA
2009,3,"MBS",NA
2009,3,"MSP",NA
2009,3,"DTW",NA
2009,3,"DTW",NA
2009,3,"DTW",NA
2009,3,"MKE",NA
2009,3,"GRR",NA
2009,3,"GRR",NA
2009,3,"DTW",0
2009,3,"GRR",0
2009,3,"MKE",NA
2009,3,"DTW",NA
2009,3,"DTW",0
2009,3,"ATW",NA
2009,3,"GRB",NA
2009,3,"GRB",NA
2009,3,"MSN",NA
2009,3,"ATW",0
2009,3,"DSM",NA
2009,3,"DTW",NA
2009,3,"DTW",0
2009,3,"DTW",NA
2009,3,"DTW",NA
2009,3,"DSM",NA
2009,3,"FNT",NA
2009,3,"MKE",0
2009,3,"MKE",NA
2009,3,"MKE",NA
2009,3,"CID",NA
2009,3,"MSN",0
2009,3,"DSM",NA
2009,3,"CWA",NA
2009,3,"DTW",NA
2009,3,"DTW",NA
2009,3,"MSP",NA
2009,3,"MSP",NA
2009,3,"MSP",NA
2009,3,"MSP",NA
2009,3,"DTW",NA
2009,3,"DTW",NA
2009,3,"DTW",NA
2009,3,"DTW",NA
2009,3,"DTW",NA
2009,3,"MSP",NA
2009,3,"MSP",0
2009,3,"DTW",0
2009,3,"DTW",NA
2009,3,"MSP",NA
2009,3,"MSP",NA
2009,3,"MSP",0
2009,3,"MSP",NA
2009,3,"MBS",NA
2009,3,"MSP",NA
2009,3,"MSP",NA
2009,3,"DTW",NA
2009,3,"DTW",0
2009,3,"MSP",NA
2009,3,"DTW",NA
2009,3,"DTW",NA
2009,3,"MSP",0
2009,3,"MSN",NA
2009,3,"MSP",NA
2009,3,"MSP",NA
2009,3,"SFO",NA
2009,3,"LAX",NA
2009,3,"SAN",NA
2009,3,"LAS",NA
2009,3,"LAS",0
2009,3,"LAX",NA
2009,3,"SFO",NA
2009,3,"LAX",NA
2009,3,"LAS",NA
2009,3,"SAN",NA
2009,3,"LAX",NA
2009,3,"PSP",NA
2009,3,"SFO",NA
2009,3,"SFO",NA
2009,3,"LAX",NA
2009,3,"LAS",NA
2009,3,"PSP",NA
2009,3,"OAK",NA
2009,3,"LAS",NA
2009,3,"PSP",NA
2009,3,"PSP",NA
2009,3,"BUR",NA
2009,3,"SNA",NA
2009,3,"SJC",NA
2009,3,"SFO",NA
2009,3,"SFO",NA
2009,3,"OAK",NA
2009,3,"LGB",NA
2009,3,"LAS",NA
2009,3,"LAX",0
2009,3,"ONT",NA
2009,3,"LAX",NA
2009,3,"LAS",NA
2009,3,"LAX",NA
2009,3,"SNA",NA
2009,3,"SJC",NA
2009,3,"LAS",NA
2009,3,"LAX",NA
2009,3,"OAK",NA
2009,3,"SMF",NA
2009,3,"LAS",NA
2009,3,"OAK",NA
2009,3,"OAK",NA
2009,3,"RNO",NA
2009,3,"LAS",NA
2009,3,"SJC",NA
2009,3,"SMF",NA
2009,3,"BUR",NA
2009,3,"ONT",NA
2009,3,"LAS",NA
2009,3,"LAX",NA
2009,3,"OAK",NA
2009,3,"OAK",NA
2009,3,"ONT",NA
2009,3,"LAS",NA
2009,3,"LAX",NA
2009,3,"ONT",0
2009,3,"SAN",NA
2009,3,"SMF",NA
2009,3,"SMF",NA
2009,3,"RNO",NA
2009,3,"RNO",NA
2009,3,"SJC",0
2009,3,"SNA",NA
2009,3,"LAS",NA
2009,3,"LAS",NA
2009,3,"SMF",NA
2009,3,"LAS",NA
2009,3,"OAK",NA
2009,3,"RNO",NA
2009,3,"SJC",NA
2009,3,"SJC",NA
2009,3,"OAK",NA
2009,3,"OAK",NA
2009,3,"SJC",NA
2009,3,"RNO",NA
2009,3,"OAK",NA
2009,3,"SFO",NA
2009,3,"LAX",NA
2009,3,"SAN",NA
2009,3,"LAS",23
2009,3,"OAK",NA
2009,3,"SMF",NA
2009,3,"LAX",NA
2009,3,"ONT",NA
2009,3,"SJC",0
2009,3,"OAK",NA
2009,3,"LAX",NA
2009,3,"LAS",NA
2009,3,"LAX",NA
2009,3,"OAK",NA
2009,3,"BUR",NA
2009,3,"LAS",0
2009,3,"LAS",NA
2009,3,"LAS",NA
2009,3,"SJC",NA
2009,3,"BUR",NA
2009,3,"LAS",0
2009,3,"SAN",NA
2009,3,"LAS",NA
2009,3,"OAK",NA
2009,3,"ONT",NA
2009,3,"LAS",NA
2009,3,"LAS",NA
2009,3,"LAX",NA
2009,3,"BUR",NA
2009,3,"LAS",NA
2009,3,"LAS",NA
2009,3,"SAN",NA
2009,3,"LGB",NA
2009,3,"LGB",NA
2009,3,"PSP",NA
2009,3,"MRY",NA
2009,3,"LAX",NA
2009,3,"SMX",NA
2009,3,"SBA",NA
2009,3,"SBA",0
2009,3,"SFO",NA
2009,3,"SFO",NA
2009,3,"SFO",0
2009,3,"RDD",0
2009,3,"LAS",NA
2009,3,"SMF",NA
2009,3,"MOD",0
2009,3,"LAX",NA
2009,3,"SFO",NA
2009,3,"SAN",NA
2009,3,"LAX",NA
2009,3,"SMF",NA
2009,3,"FAT",NA
2009,3,"LAX",NA
2009,3,"LAX",NA
2009,3,"LAX",NA
2009,3,"SFO",NA
2009,3,"SFO",0
2009,3,"LAX",NA
2009,3,"LAX",NA
2009,3,"LAX",NA
2009,3,"LAS",NA
2009,3,"SFO",NA
2009,3,"LAS",0
2009,3,"LAX",NA
2009,3,"SNA",NA
2009,3,"SFO",0
2009,3,"SAN",NA
2009,3,"SFO",NA
2009,3,"SFO",NA
2009,3,"SNA",0
2009,3,"LAX",NA
2009,3,"SFO",NA
2009,3,"LAS",0
2009,3,"LAS",NA
2009,3,"SAN",NA
2009,3,"LAS",NA
2009,3,"SMF",NA
2009,3,"LAS",NA
2009,3,"LAX",NA
2009,3,"LAS",NA
2009,3,"LAX",NA
2009,3,"LAS",NA
2009,3,"SFO",0
2009,3,"LAS",NA
2009,3,"OAK",NA
2009,3,"LAS",NA
2009,3,"LAX",NA
2009,3,"LAS",NA
2009,3,"SAN",NA
2009,3,"SAN",NA
2009,3,"BUR",0
2009,3,"LAS",NA
2009,3,"LAX",NA
2009,3,"SJC",NA
2009,3,"SJC",NA
2009,3,"SJC",NA
2009,3,"SMF",NA
2009,3,"LAS",NA
2009,3,"LAX",NA
2009,3,"SAN",NA
2009,3,"SAN",NA
2009,3,"SAN",NA
2009,3,"SJC",NA
2009,3,"LAX",NA
2009,3,"SNA",NA
2009,3,"LAS",NA
2009,3,"SFO",0
2009,3,"LAX",0
2009,3,"LAX",NA
2009,3,"SBA",NA
2009,3,"SAN",NA
2009,3,"LAX",NA
2009,3,"SAN",NA
2009,3,"SNA",NA
2009,3,"SNA",0
2009,3,"LAX",NA
2009,3,"LAS",NA
2009,3,"LAX",NA
2009,3,"SFO",NA
2009,4,"YAK",NA
2009,4,"ANC",NA
2009,4,"FAI",NA
2009,4,"FAI",NA
2009,4,"JNU",NA
2009,4,"KTN",NA
2009,4,"SCC",0
2009,4,"JNU",NA
2009,4,"ANC",0
2009,4,"ANC",NA
2009,4,"BNA",NA
2009,4,"IND",NA
2009,4,"IND",NA
2009,4,"IND",NA
2009,4,"MEM",NA
2009,4,"MEM",NA
2009,4,"SDF",0
2009,4,"MEM",NA
2009,4,"MEM",NA
2009,4,"MEM",NA
2009,4,"MEM",NA
2009,4,"MEM",NA
2009,4,"LEX",NA
2009,4,"MEM",NA
2009,4,"MEM",NA
2009,4,"MEM",NA
2009,4,"MEM",NA
2009,4,"TYS",0
2009,4,"MEM",NA
2009,4,"MCI",0
2009,4,"STL",0
2009,4,"MCI",0
2009,4,"ORD",NA
2009,4,"ORD",NA
2009,4,"IND",NA
2009,4,"ORD",NA
2009,4,"ORD",NA
2009,4,"ORD",NA
2009,4,"STL",NA
2009,4,"STL",NA
2009,4,"IND",0
2009,4,"MCI",NA
2009,4,"ORD",NA
2009,4,"ORD",NA
2009,4,"ORD",NA
2009,4,"CLE",NA
2009,4,"ORD",0
2009,4,"CLE",NA
2009,4,"CLE",0
2009,4,"CLE",NA
2009,4,"ORD",NA
2009,4,"CVG",NA
2009,4,"CMH",NA
2009,4,"MEM",NA
2009,4,"MLI",NA
2009,4,"BMI",NA
2009,4,"SDF",NA
2009,4,"CVG",NA
2009,4,"CHA",NA
2009,4,"CRW",0
2009,4,"MDW",NA
2009,4,"STL",NA
2009,4,"MEM",NA
2009,4,"IND",NA
2009,4,"MEM",NA
2009,4,"IND",NA
2009,4,"MEM",NA
2009,4,"TYS",NA
2009,4,"LEX",NA
2009,4,"ORD",NA
2009,4,"ORD",0
2009,4,"MLI",NA
2009,4,"ORD",0
2009,4,"ORD",NA
2009,4,"ORD",NA
2009,4,"ORD",NA
2009,4,"BNA",0
2009,4,"ORD",0
2009,4,"ORD",0
2009,4,"ORD",NA
2009,4,"ORD",215
2009,4,"ORD",NA
2009,4,"CLE",NA
2009,4,"CLE",NA
2009,4,"ORD",NA
2009,4,"CMI",NA
2009,4,"ORD",NA
2009,4,"ORD",NA
2009,4,"CLE",NA
2009,4,"ORD",NA
2009,4,"ORD",0
2009,4,"ORD",NA
2009,4,"MEM",0
2009,4,"MEM",NA
2009,4,"ORD",0
2009,4,"ORD",NA
2009,4,"STL",NA
2009,4,"BNA",NA
2009,4,"CVG",NA
2009,4,"CVG",NA
2009,4,"HTS",NA
2009,4,"CVG",NA
2009,4,"CMH",0
2009,4,"CLE",NA
2009,4,"MCI",NA
2009,4,"ORD",NA
2009,4,"CVG",0
2009,4,"CVG",NA
2009,4,"LEX",NA
2009,4,"CVG",NA
2009,4,"IND",NA
2009,4,"CLE",NA
2009,4,"ORD",NA
2009,4,"MCI",NA
2009,4,"MCI",NA
2009,4,"ORD",NA
2009,4,"ORD",NA
2009,4,"CRW",NA
2009,4,"ORD",NA
2009,4,"ORD",0
2009,4,"ORD",NA
2009,4,"ORD",NA
2009,4,"ORD",NA
2009,4,"ORD",NA
2009,4,"ORD",NA
2009,4,"ORD",0
2009,4,"MEM",NA
