"year","month","origin","avg_del","n_flights","n_wdelay"
2012,12,"RST",1.33333333333333,85,9
2012,2,"ART",0,50,2
2012,7,"CLD",0,195,22
2012,4,"VPS",0.171875,529,64
2012,5,"PDX",1.27374301675978,4480,358
2012,7,"MSO",0.337837837837838,402,74
2012,4,"DTW",1.84936708860759,7540,790
2012,1,"SWF",0,121,13
2012,2,"TUS",0.275,1902,160
2012,12,"EWN",18.1818181818182,70,11
2012,2,"JAC",8.18518518518519,266,54
2012,8,"MSY",2.94616977225673,3112,483
2012,7,"SPI",5,176,17
2012,12,"FNT",0.35,234,40
2012,2,"CRP",10.0106382978723,589,94
2012,8,"ITO",0,627,56
2012,10,"APN",0,54,4
2012,2,"KOA",0.154639175257732,994,97
2012,12,"PWM",4.46448087431694,519,183
2012,10,"SAV",0,806,131
2012,10,"PBI",0.0353356890459364,1691,283
2012,2,"SMF",0.521341463414634,3380,328
2012,3,"AEX",2.32608695652174,269,46
2012,9,"SFO",0.402561247216036,14187,3592
2012,1,"MHK",0.333333333333333,147,21
2012,9,"JAN",0,708,69
2012,9,"MKG",0,60,9
2012,9,"BDL",0.982532751091703,1734,229
2012,10,"GEG",0,850,67
2012,10,"MAF",0,686,42
2012,7,"BET",0,83,7
2012,2,"ANC",2.76,1186,150
2012,5,"SBP",0,408,68
2012,12,"BKG",0,72,9
2012,3,"FCA",0,94,6
2012,4,"GSP",0.0560747663551402,805,107
2012,7,"FAR",1.38028169014085,399,71
2012,7,"YUM",6.34615384615385,251,26
2012,9,"SBN",5.45714285714286,331,35
2012,10,"HDN",0,24,2
2012,7,"CPR",6.55555555555556,205,18
2012,1,"JAX",3.91176470588235,2031,272
2012,7,"HNL",0,5033,696
2012,7,"GRB",1.24561403508772,346,57
2012,10,"CID",0.164383561643836,527,73
2012,12,"CRP",6.68627450980392,581,102
2012,5,"HRL",8.21739130434783,362,23
2012,2,"PWM",6.35135135135135,354,37
2012,7,"CLE",3.53836930455636,4167,834
2012,12,"KOA",0,1093,158
2012,9,"SIT",22.7272727272727,102,11
2012,11,"BIL",1.42857142857143,231,21
2012,1,"MOB",11.1449275362319,429,69
2012,8,"SAT",0.567198177676538,3308,439
2012,12,"SMF",0.271641791044776,3512,670
2012,5,"LAS",0.773913043478261,12520,2070
2012,11,"MDW",2.75,6773,1116
2012,1,"BTM",0,59,2
2012,3,"PSG",0,62,7
2012,8,"PIT",3.79822616407982,2870,451
2012,12,"ANC",0.369318181818182,1257,176
2012,6,"BMI",2.125,245,24
2012,10,"ELP",0.199115044247788,1727,226
2012,7,"DRO",4.84848484848485,326,66
2012,10,"BNA",2.08040935672515,4645,684
2012,5,"ABI",6.13333333333333,207,15
2012,11,"DRT",11,56,2
2012,8,"PVD",4.42290748898678,1146,227
2012,2,"BKG",0,58,3
2012,8,"BTV",0,331,66
2012,1,"LAX",1.12905577834488,17841,2743
2012,7,"OME",1.86666666666667,93,15
2012,10,"OGG",0,1961,167
2012,2,"COS",3.52631578947368,886,133
2012,12,"GSO",0.228571428571429,698,140
2012,6,"GTR",0,85,17
2012,3,"VLD",0,88,18
2012,8,"SGU",0,174,13
2012,3,"CMH",8.90334572490706,2295,269
2012,8,"FSM",0.269230769230769,212,26
2012,6,"JFK",11.0713470319635,8249,1752
2012,10,"IYK",0,53,3
2012,10,"LGB",0.734939759036145,1094,166
2012,2,"CDC",135,54,1
2012,3,"ABR",0,50,2
2012,5,"IDA",0,237,7
2012,2,"RST",2.42857142857143,54,7
2012,8,"LCH",0.916666666666667,178,12
2012,9,"CHA",0,404,53
2012,12,"ART",4.88235294117647,52,17
2012,1,"SJU",0,2029,331
2012,12,"JAC",0.694915254237288,209,59
2012,9,"CAK",0.411764705882353,640,85
2012,5,"ONT",2.04663212435233,1875,193
2012,6,"BWI",0.815573770491803,9171,1952
2012,2,"FNT",2.48,255,25
2012,5,"OKC",6.56345177664975,1888,197
2012,5,"AGS",1.07272727272727,255,55
2012,12,"TUS",0,1739,292
2012,2,"EWN",0,54,6
2012,6,"SGU",0,166,8
2012,7,"DEN",1.29530988274707,22170,5970
2012,6,"FSM",0,171,25
2012,8,"JFK",6.69802219006271,8759,2073
2012,5,"DHN",0,112,22
2012,1,"AEX",5.72727272727273,272,44
2012,7,"ECP",5.54205607476636,548,107
2012,8,"GTR",7.11764705882353,89,17
2012,3,"MHK",8.38888888888889,147,18
2012,2,"PSP",0.978378378378378,1209,185
2012,4,"CAK",0,674,62
2012,8,"BWI",2.98058653448988,9008,2421
2012,11,"BLI",9.33333333333333,71,6
2012,5,"OTH",0,62,19
2012,10,"LFT",1.58730158730159,517,63
2012,11,"SHV",1.63829787234043,614,47
2012,1,"FCA",0,127,6
2012,7,"GRK",16.7283950617284,464,81
2012,12,"SMX",11.9310344827586,114,29
2012,5,"ADK",NA,9,0
2012,7,"SRQ",2.8974358974359,412,78
2012,12,"RKS",1.01587301587302,186,63
2012,2,"BZN",0.0625,263,32
2012,4,"CHA",0,437,49
2012,7,"GRI",0,58,7
2012,3,"JAX",4.7037037037037,2217,351
2012,6,"LCH",2.3448275862069,199,29
2012,4,"SIT",0,90,3
2012,11,"LAR",0,53,2
2012,6,"SAT",1.33272727272727,3287,550
2012,12,"TPA",1.11584158415842,5693,1010
2012,2,"FAT",0,858,96
2012,5,"RDM",0,271,24
2012,12,"YAK",5.25,59,8
2012,6,"PVD",7.60975609756098,1233,164
2012,1,"SAF",8.09090909090909,84,11
2012,7,"TUL",0.689189189189189,1744,296
2012,7,"DLG",0,31,1
2012,6,"BTV",0,321,75
2012,5,"BGR",NA,1,0
2012,11,"HPN",0.505263157894737,555,95
2012,3,"SWF",0,150,17
2012,6,"PIT",2.17195767195767,2568,378
2012,8,"BMI",0,160,29
2012,12,"LIH",1.96323529411765,1070,136
2012,5,"GRR",3.33333333333333,778,105
2012,2,"TPA",1.65111561866126,5539,493
2012,4,"SFO",1.37272113436867,13944,2962
2012,1,"VLD",2.89473684210526,86,19
2012,6,"ITO",0,610,41
2012,12,"FAT",0.121212121212121,931,231
2012,11,"IPL",0,56,8
2012,11,"SAN",0.71900826446281,6088,968
2012,1,"CMH",7.74149659863946,2090,294
2012,11,"SJC",0.276162790697674,3159,344
2012,9,"GSP",1.06730769230769,709,104
2012,10,"BRW",2.11111111111111,70,9
2012,2,"YAK",16.75,58,4
2012,4,"SBN",0,312,33
2012,7,"OAK",0.0795180722891566,4140,830
2012,4,"BDL",0.196969696969697,1720,132
2012,10,"AVP",9.17647058823529,98,17
2012,4,"MKG",0,60,8
2012,2,"LIH",0.990196078431373,975,102
2012,3,"SJU",0.0635696821515892,2220,409
2012,4,"JAN",4.16831683168317,771,101
2012,5,"AMA",4.5125,666,80
2012,9,"EKO",0,80,4
2012,11,"ORF",6.38518518518519,1257,135
2012,9,"GJT",0,395,26
2012,9,"IAD",0.752941176470588,6574,1275
2012,4,"BUF",1.67469879518072,1782,166
2012,7,"BFL",0,355,82
2012,6,"MEM",1.66985645933014,3168,418
2012,10,"JNU",1.6875,308,32
2012,11,"ILM",0,267,35
2012,4,"ABY",0,81,13
2012,3,"MOB",4.09473684210526,442,95
2012,1,"PSG",6.25,61,12
2012,3,"BTM",0,63,5
2012,11,"SUN",0,91,5
2012,9,"DTW",1.46098562628337,7930,974
2012,6,"MSY",0.924271844660194,3286,515
2012,12,"PSP",0.905923344947735,1146,287
2012,12,"HIB",14.2,77,10
2012,12,"BZN",1.9344262295082,266,61
2012,11,"SCC",0,55,5
2012,11,"AUS",1.38809523809524,3684,420
2012,3,"LAX",1.20278236265032,18978,4241
2012,2,"SMX",2.28571428571429,108,14
2012,9,"VPS",9.43283582089552,507,67
2012,2,"RKS",0.107142857142857,174,28
2012,1,"JAN",2.29591836734694,682,98
2012,11,"RKS",6.47058823529412,178,17
2012,1,"BDL",1.95419847328244,1545,131
2012,1,"MKG",0,62,7
2012,11,"SMX",19.6842105263158,110,19
2012,2,"SCC",3.6,62,5
2012,2,"AUS",2.99658703071672,3157,293
2012,5,"PSC",3.8,259,10
2012,5,"GTF",0,137,7
2012,8,"ABE",0.461538461538462,234,39
2012,5,"MGM",6.32352941176471,349,68
2012,5,"SDF",7.32142857142857,1323,168
2012,12,"BLI",0,79,13
2012,7,"MSP",4.41018387553041,10352,1414
2012,1,"SBN",8.30952380952381,201,42
2012,4,"ABR",NA,60,0
2012,6,"ROW",3.2,85,15
2012,10,"JLN",0,62,7
2012,2,"SUN",8.07142857142857,151,14
2012,9,"JAX",1.17621145374449,1903,227
2012,12,"SHV",4.33333333333333,579,99
2012,2,"ILM",1.02941176470588,348,34
2012,2,"TOL",0,25,2
2012,4,"VLD",0,86,8
2012,4,"CMH",3.62209302325581,2331,172
2012,7,"EUG",0.339805825242718,488,103
2012,10,"CSG",0,176,13
2012,7,"EVV",10.734375,320,64
2012,1,"SFO",1.18321195860483,13422,2609
2012,6,"GFK",0,129,7
2012,10,"MCO",1.79871977240398,9216,1406
2012,9,"MHK",4,143,6
2012,2,"ORF",3.59183673469388,988,98
2012,10,"MKE",0.317647058823529,3115,425
2012,12,"HPN",3.6986301369863,549,146
2012,5,"CAE",1.39784946236559,614,93
2012,10,"RDD",0,122,41
2012,10,"CIC",0,89,34
2012,10,"LWS",0,58,1
2012,11,"LIH",0,1037,84
2012,5,"ACV",0.158536585365854,293,82
2012,9,"SWF",0,63,8
2012,4,"PSG",0,60,8
2012,11,"YAK",0,56,5
2012,10,"MSN",0.494845360824742,815,97
2012,2,"SJC",1.04020100502513,2921,199
2012,2,"IPL",0,58,14
2012,2,"SAN",0.70242214532872,5876,578
2012,7,"ABQ",1.61637931034483,2830,464
2012,10,"MOT",0,251,32
2012,1,"ABY",0,85,22
2012,12,"LAR",0,61,4
2012,10,"LGA",1.05403602401601,8745,1499
2012,10,"CLL",2.21428571428571,239,14
2012,1,"BUF",3.71291866028708,1564,209
2012,11,"TPA",0.483018867924528,5402,530
2012,6,"ADQ",0,55,6
2012,7,"MBS",1.8125,94,16
2012,8,"LBB",4.04950495049505,690,101
2012,10,"BTR",6.19298245614035,748,114
2012,3,"GSP",3.58333333333333,815,144
2012,4,"FCA",0,107,2
2012,5,"MHT",7.73333333333333,665,75
2012,7,"GUC",2.19047619047619,62,21
2012,2,"HPN",0.339449541284404,673,109
2012,1,"CHA",0.541666666666667,369,72
2012,5,"STX",0,93,9
2012,7,"ISP",6.30681818181818,482,88
2012,1,"CAK",0.452830188679245,685,106
2012,9,"SJU",0.2890625,1791,256
2012,8,"BOS",2.02371967654987,9139,1855
2012,10,"PNS",0.550561797752809,790,89
2012,4,"AEX",3.19354838709677,275,31
2012,11,"FAT",1.90243902439024,906,164
2012,12,"SJC",0.679442508710801,3178,574
2012,12,"IPL",0,61,6
2012,12,"SAN",0.732097725358046,6323,1187
2012,6,"ROC",0.0078740157480315,805,127
2012,8,"BQN",0.21875,143,32
2012,5,"STT",1.83783783783784,311,37
2012,3,"DTW",6.84007029876977,7507,1138
2012,12,"SCC",2.16666666666667,55,12
2012,12,"AUS",0.607396870554765,3696,703
2012,11,"BZN",7.52631578947368,162,19
2012,7,"ICT",0.17877094972067,950,179
2012,9,"BTM",0,53,2
2012,5,"TLH",2.50793650793651,391,63
2012,7,"CDV",0,62,5
2012,8,"GNV",3.74074074074074,255,54
2012,6,"HSV",0.794642857142857,791,112
2012,4,"SAF",11.7058823529412,117,17
2012,12,"SUN",0,130,27
2012,2,"SHV",3.87272727272727,421,55
2012,2,"BLI",0,58,5
2012,3,"VPS",9.38392857142857,484,112
2012,10,"FLL",1.89931350114416,5072,874
2012,11,"HIB",0,107,6
2012,8,"CMI",16.8285714285714,212,35
2012,9,"LAX",0.693620844564241,18056,3339
2012,11,"PSP",2.12422360248447,1048,161
2012,3,"GJT",4.09230769230769,434,65
2012,5,"FLG",2.38461538461538,215,13
2012,3,"EKO",0,84,5
2012,6,"IAH",1.30710483684332,15622,4321
2012,3,"IAD",2.49449618966977,6419,1181
2012,12,"ILM",1.39024390243902,261,41
2012,8,"CMX",0,62,8
2012,7,"ASE",7.14285714285714,467,77
2012,5,"RIC",6.14155251141552,1428,219
2012,7,"BRO",4.04166666666667,197,48
2012,10,"BIS",0,272,33
2012,1,"SIT",21.45,91,20
2012,10,"MTJ",0,93,10
2012,12,"ORF",3,1174,203
2012,9,"MOB",0,436,54
2012,7,"WRG",0,62,6
2012,9,"HLN",2,136,11
2012,9,"BJI",0,59,1
2012,2,"OTH",0.681818181818182,73,22
2012,7,"CMX",4.6,63,10
2012,5,"PSP",0.0569620253164557,1013,158
2012,1,"TWF",0,94,7
2012,6,"BQK",5.82608695652174,84,23
2012,5,"BZN",0,232,7
2012,10,"RDU",0.548245614035088,4019,684
2012,8,"WRG",4.875,62,8
2012,10,"EGE",NA,4,0
2012,1,"TYR",0,93,12
2012,8,"ASE",1.5,426,28
2012,1,"DFW",4.15481522956327,21174,3572
2012,2,"ADK",0,8,1
2012,8,"BRO",13.25,183,24
2012,11,"TLH",0,351,29
2012,7,"GNV",6.640625,250,64
2012,2,"DHN",4.27272727272727,100,22
2012,11,"RIC",5.04081632653061,1340,147
2012,8,"CDV",0,62,9
2012,8,"ICT",0,925,131
2012,1,"AZO",44.1111111111111,65,9
2012,1,"LSE",0,57,4
2012,7,"CMI",8.45454545454546,203,22
2012,3,"GPT",2.55045871559633,394,109
2012,11,"FLG",0,153,7
2012,1,"CYS",377.333333333333,31,3
2012,6,"CVG",0.221476510067114,2268,298
2012,10,"COD",4,64,3
2012,3,"ORD",2.59065885277926,25667,5631
2012,10,"CHS",0.0631578947368421,1178,190
2012,2,"BGR",NA,29,0
2012,2,"RDM",1.45,224,20
2012,4,"MLI",3.21875,519,32
2012,4,"RAP",1.23333333333333,378,30
2012,1,"BHM",4.64705882352941,1464,153
2012,7,"BOS",3.78178694158076,8951,1746
2012,10,"MRY",0.509090909090909,516,110
2012,10,"EAU",0,62,11
2012,3,"SYR",5.825,503,80
2012,11,"MHT",3.69354838709677,796,124
2012,12,"AMA",4.53389830508475,588,118
2012,10,"TRI",0,229,45
2012,11,"STX",0,67,6
2012,3,"SNA",0.81875,3342,480
2012,3,"BUR",0.297872340425532,2228,188
2012,7,"BQN",0.756756756756757,155,37
2012,1,"ACT",NA,2,0
2012,3,"MFR",0,273,66
2012,1,"DCA",2.09250398724083,5636,627
2012,8,"ISP",9.2247191011236,484,89
2012,10,"RSW",1.46153846153846,1844,234
2012,12,"GRR",0.49468085106383,803,188
2012,10,"CRW",2.61224489795918,319,49
2012,1,"PHX",0.622900763358779,15373,2620
2012,8,"GUC",0,58,14
2012,7,"LBB",4.8125,698,128
2012,8,"MBS",0,92,17
2012,11,"STT",0.612903225806452,265,31
2012,3,"CWA",19.2631578947368,131,19
2012,3,"SPS",7.54545454545455,88,11
2012,5,"FAT",1.61481481481481,962,135
2012,10,"BOI",3.55147058823529,929,136
2012,4,"ALO",0,55,4
2012,6,"MLB",0,118,14
2012,6,"GCC",0.923076923076923,146,26
2012,1,"GGG",NA,1,0
2012,5,"YAK",NA,62,0
2012,12,"RDM",2.97402597402597,270,77
2012,8,"ABQ",2.60686015831135,2727,379
2012,11,"ACV",0.67816091954023,289,87
2012,9,"KTN",24.3333333333333,189,18
2012,11,"IMT",10,53,7
2012,12,"BGR",0,28,4
2012,3,"ATL",1.11495718710148,33691,5489
2012,3,"PIA",4.91304347826087,231,46
2012,11,"CAE",2.79166666666667,526,72
2012,9,"ELM",38.4444444444444,112,9
2012,10,"CEC",0.242424242424242,85,33
2012,9,"SJT",3.16666666666667,113,12
2012,2,"AMA",5.21875,493,96
2012,3,"AVL",1.08536585365854,393,82
2012,10,"DAY",2.64251207729469,1078,207
2012,5,"LIH",0,1072,82
2012,9,"IND",2.58204334365325,2096,323
2012,4,"MDT",0,552,49
2012,6,"LRD",5.96875,198,32
2012,5,"TPA",1.61992136304063,5750,763
2012,2,"GRR",4.02054794520548,804,146
2012,6,"GUM",0,31,8
2012,10,"EWR",0.303383897316219,10947,2571
2012,3,"ATW",5.13636363636364,330,44
2012,4,"MOD",3.85714285714286,116,21
2012,3,"LMT",1.05263157894737,93,19
2012,9,"SLC",0.979719188767551,8872,641
2012,11,"SDF",0.979452054794521,1236,146
2012,8,"EUG",0,494,110
2012,11,"MGM",0,293,24
2012,12,"OTH",0,31,8
2012,10,"DSM",0.0958904109589041,890,146
2012,5,"SMX",0,114,12
2012,4,"OAJ",0,150,15
2012,5,"RKS",2.33333333333333,185,15
2012,12,"ADK",0,9,2
2012,8,"EVV",3.86885245901639,346,61
2012,9,"RNO",1.39247311827957,1526,186
2012,11,"GTF",35,138,17
2012,11,"PSC",0,240,17
2012,7,"ABE",6.02380952380952,260,42
2012,6,"SEA",0.176470588235294,9502,1411
2012,1,"RFD",0,14,6
2012,10,"TVC",5.03030303030303,189,33
2012,4,"MCI",4.48571428571429,4087,455
2012,10,"FWA",0.351351351351351,301,37
2012,12,"DHN",0.944444444444444,120,18
2012,3,"SGF",3.21052631578947,641,95
2012,8,"MSP",1.31672932330827,10510,1064
2012,12,"FLG",0.777777777777778,158,18
2012,6,"SPI",0,171,20
2012,10,"PAH",0,62,12
2012,1,"MOD",0,120,32
2012,5,"ILM",0.0555555555555556,341,36
2012,6,"MSO",0.645161290322581,333,31
2012,12,"RIC",0.933920704845815,1324,227
2012,1,"MDT",0.442307692307692,425,52
2012,9,"GPT",0.0535714285714286,377,56
2012,5,"ORF",3.81862745098039,1128,204
2012,6,"CLD",2.7037037037037,191,27
2012,6,"ROA",3.98214285714286,381,56
2012,5,"AUS",1.45742092457421,3652,411
2012,5,"SCC",0,58,4
2012,8,"BFL",0,363,69
2012,2,"GTF",51.8,130,5
2012,2,"PSC",0,247,24
2012,3,"HLN",1.8,111,5
2012,3,"BJI",49.6666666666667,50,3
2012,12,"TLH",7.74418604651163,355,43
2012,10,"MQT",0,27,7
2012,10,"LAN",4.95833333333333,88,24
2012,5,"SUN",0,93,6
2012,2,"SDF",6.30612244897959,1146,147
2012,2,"MGM",0,315,54
2012,6,"CPR",0.714285714285714,199,14
2012,8,"OAK",0.568434032059186,4070,811
2012,5,"SJC",1.99673202614379,3385,306
2012,6,"FAR",0.660377358490566,415,53
2012,6,"YUM",0,275,25
2012,9,"CWA",0.1,139,20
2012,9,"SPS",1.69230769230769,116,13
2012,5,"SAN",0.76378896882494,6576,834
2012,5,"IPL",0,61,3
2012,6,"BET",0,81,14
2012,11,"GRR",0.71264367816092,859,87
2012,1,"MCI",6.1864406779661,3943,472
2012,12,"STT",3.93181818181818,352,44
2012,4,"RFD",0,7,1
2012,1,"OAJ",0,174,24
2012,11,"AMA",6.27777777777778,592,36
2012,12,"MHT",8.76785714285714,771,224
2012,9,"ORD",1.18720636067944,25699,5534
2012,2,"CAE",6.55421686746988,513,83
2012,12,"STX",0,77,16
2012,9,"SYR",1.33823529411765,628,68
2012,9,"MFR",0,322,111
2012,2,"ACV",0,245,51
2012,9,"SNA",1.25389755011136,3212,449
2012,9,"BUR",0.868686868686869,2064,198
2012,4,"LSE",0,101,11
2012,3,"IND",4.73482428115016,2527,313
2012,8,"TUL",0.606299212598425,1716,254
2012,8,"DLG",0,25,4
2012,10,"MFE",0.888888888888889,343,54
2012,4,"CYS",74,2,1
2012,2,"STT",1.7,362,50
2012,6,"DRO",1.85,312,60
2012,7,"BMI",2.08108108108108,203,37
2012,4,"AZO",0,55,3
2012,9,"ATW",0.4,322,30
2012,12,"CAE",1.37647058823529,501,85
2012,5,"HPN",0.807407407407407,732,135
2012,2,"STX",0,95,11
2012,4,"DFW",14.0611729019211,22640,3956
2012,2,"MHT",0,656,56
2012,3,"KTN",2.6969696969697,186,33
2012,4,"TYR",0.111111111111111,120,9
2012,3,"ELM",0,25,3
2012,6,"CLE",1.48498498498498,4224,666
2012,9,"ATL",0.872902338376891,31577,3635
2012,9,"PIA",2.85714285714286,270,28
2012,12,"ACV",0.273684210526316,286,95
2012,11,"RDM",2.67441860465116,256,43
2012,11,"BGR",12.6666666666667,50,3
2012,6,"GRB",7.47826086956522,342,23
2012,9,"AVL",0,360,61
2012,3,"SJT",0.764705882352941,119,17
2012,4,"TWF",0,90,3
2012,6,"HNL",0.0721311475409836,4774,610
2012,12,"IMT",2.5,55,6
2012,4,"GGG",0,60,5
2012,2,"FLG",0,202,12
2012,7,"BWI",2.78365937859609,9439,2607
2012,4,"DCA",1.92920353982301,5770,565
2012,8,"GRI",0,58,3
2012,9,"SGF",1.50769230769231,576,65
2012,2,"RIC",5.50531914893617,1265,188
2012,11,"DHN",0,111,6
2012,4,"GCK",0,55,2
2012,8,"SRQ",0,334,61
2012,8,"GRK",3.79661016949153,481,59
2012,4,"PHX",0.43331655762456,15531,1987
2012,10,"ESC",14.9090909090909,107,11
2012,7,"JFK",8.08317843866171,8792,2152
2012,2,"TLH",3.24590163934426,379,61
2012,3,"SLC",0.828872668288727,9829,1233
2012,11,"ADK",28,9,4
2012,9,"LMT",0,60,4
2012,10,"OMA",0.152263374485597,1661,243
2012,8,"DEN",0.696717411988582,21765,4204
2012,4,"ACT",0,116,14
2012,10,"MLU",0.648648648648649,296,37
2012,12,"PSC",0,250,24
2012,12,"GTF",0.414634146341463,165,41
2012,5,"BLI",0,87,7
2012,12,"SDF",6.68531468531468,1238,286
2012,12,"MGM",1.88888888888889,304,54
2012,7,"GTR",0,83,14
2012,4,"BHM",2.02793296089385,1528,179
2012,8,"ECP",2.81481481481481,538,108
2012,5,"SHV",3.60344827586207,548,58
2012,1,"RAP",3.95348837209302,355,43
2012,1,"MLI",4.21951219512195,477,82
2012,3,"RNO",0.28780487804878,1716,205
2012,6,"OME",0,89,11
2012,11,"OTH",0,33,12
2012,4,"SGF",0.907692307692308,611,65
2012,7,"LCH",10.52,198,25
2012,9,"DCA",1.64674493062967,5855,937
2012,6,"GRI",22.5714285714286,55,7
2012,6,"SRQ",2.74137931034483,399,58
2012,9,"PHX",0.851269649334946,13956,1654
2012,9,"GCK",28,60,1
2012,6,"GRK",10.468085106383,391,47
2012,9,"GGG",49.6666666666667,55,3
2012,12,"LAW",5.05555555555556,149,18
2012,3,"MCI",4.06122448979592,4186,588
2012,2,"LNK",3.8695652173913,196,23
2012,11,"OKC",3.97202797202797,1626,143
2012,9,"COU",1.6,84,10
2012,11,"ONT",1.06741573033708,1740,178
2012,3,"OAJ",0,157,23
2012,6,"ECP",3.34020618556701,540,97
2012,11,"AGS",0.162162162162162,243,37
2012,8,"OME",3.34782608695652,93,23
2012,9,"BHM",0.893939393939394,1401,198
2012,12,"LEX",3.09615384615385,482,104
2012,4,"LMT",0,60,5
2012,7,"FSM",11.0357142857143,199,28
2012,12,"MIA",1.69907120743034,7106,1615
2012,6,"DEN",1.66992569417286,20862,5114
2012,7,"SGU",8.18181818181818,173,11
2012,9,"ACT",0,143,11
2012,11,"IDA",0,224,17
2012,5,"BIL",1.27272727272727,299,22
2012,8,"DRO",0,184,15
2012,4,"ATW",0,324,23
2012,7,"PIT",7.12144212523719,2752,527
2012,9,"AZO",0,64,3
2012,3,"MOD",0,119,30
2012,9,"LSE",0,70,3
2012,7,"BTV",0.0677966101694915,265,59
2012,10,"PHF",1.26666666666667,200,30
2012,3,"MDT",4.98076923076923,478,52
2012,6,"TUL",1.79185520361991,1635,221
2012,6,"DLG",0,28,7
2012,7,"PVD",2.71065989847716,1175,197
2012,11,"HRL",0.806451612903226,341,31
2012,1,"HLN",10.75,113,8
2012,8,"CLE",1.90589887640449,4131,712
2012,4,"ATL",0.293826345328491,32628,3029
2012,4,"PIA",2.54054054054054,291,37
2012,11,"ABI",0,199,14
2012,8,"GRB",1.81632653061224,326,49
2012,9,"TWF",0,86,5
2012,4,"AVL",2.75,385,60
2012,8,"HNL",0,4959,755
2012,10,"FAY",2.75,258,40
2012,5,"MDW",3.39029688631426,7591,1381
2012,7,"SAT",3.50891410048622,3402,617
2012,11,"LAS",1.57813504823151,11293,1555
2012,9,"TYR",1.05,221,20
2012,9,"DFW",1.34985507246377,22315,6900
2012,8,"BET",0,85,15
2012,10,"XNA",4.87203791469194,1120,211
2012,6,"OAK",0.178456591639871,3982,622
2012,8,"CPR",2.55555555555556,207,9
2012,10,"LIT",1.63366336633663,1333,202
2012,8,"FAR",1.984375,438,64
2012,8,"YUM",0,240,29
2012,4,"CWA",0,138,15
2012,4,"SPS",9.4375,118,16
2012,4,"SYR",2.66666666666667,534,60
2012,1,"SLC",1.4375,9105,1072
2012,4,"BUR",0.604519774011299,2171,177
2012,4,"SNA",1.17329545454545,3268,352
2012,7,"ITO",0.701298701298701,628,77
2012,4,"MFR",0.0517241379310345,266,58
2012,4,"ORD",2.48556784461829,25817,3707
2012,1,"RNO",2.6878612716763,1527,173
2012,3,"MLI",9.83333333333333,433,60
2012,3,"RAP",7.12820512820513,355,39
2012,5,"LWB",0,52,1
2012,10,"SUX",19.6111111111111,58,18
2012,11,"SBP",6.01136363636364,382,88
2012,10,"DLH",6.58333333333333,244,24
2012,1,"IND",5.66564417177914,2268,326
2012,8,"MSO",0,399,55
2012,4,"GPT",0.0147058823529412,416,68
2012,8,"CLD",0.416666666666667,201,24
2012,8,"ROA",2.43283582089552,300,67
2012,5,"PHL",1.24458700882117,6714,1247
2012,8,"SPI",2.27272727272727,178,22
2012,10,"CLT",0.333749220212102,11536,1603
2012,12,"ISN",4.88607594936709,146,79
2012,7,"MSY",2.68018018018018,3305,666
2012,12,"LNK",6.61224489795918,248,49
2012,2,"LAW",13.9411764705882,144,17
2012,2,"MEI",0,58,11
2012,10,"HOB",70.8333333333333,48,6
2012,2,"LEX",1.5375,494,80
2012,1,"KTN",4.16279069767442,185,43
2012,10,"DAL",0.416452442159383,3966,389
2012,7,"MEM",0.429368029739777,3210,538
2012,2,"MIA",0.350753768844221,6581,995
2012,6,"BFL",0,333,57
2012,10,"ALB",0.459627329192547,969,161
2012,1,"ELM",0,81,11
2012,9,"WYS",0,70,2
2012,1,"SJT",NA,3,0
2012,11,"PDX",1.57494866529774,4198,487
2012,9,"OAJ",8.35,136,20
2012,1,"ORD",7.54961089494163,24792,5140
2012,7,"GFK",0,158,3
2012,10,"FSD",3.77551020408163,548,98
2012,2,"PDX",0.380403458213256,3740,347
2012,3,"BHM",1.84782608695652,1578,230
2012,6,"EVV",0.136363636363636,344,44
2012,12,"IDA",0.534883720930233,207,43
2012,5,"MVY",0,12,3
2012,5,"ART",0,54,9
2012,11,"MIA",1.02085222121487,6284,1103
2012,4,"RNO",0,1592,170
2012,4,"SLC",1.10506798516687,9058,809
2012,5,"JAC",9.25,186,8
2012,1,"SYR",3.38297872340426,575,94
2012,6,"EUG",0.0987654320987654,461,81
2012,12,"OKC",0.93646408839779,1711,362
2012,12,"ONT",0.855670103092783,1789,291
2012,1,"SNA",1.26868686868687,3256,495
2012,1,"BUR",1.21875,2253,256
2012,1,"MFR",4.43103448275862,280,58
2012,3,"ACT",5.57142857142857,106,14
2012,11,"LEX",12.3148148148148,502,54
2012,5,"TUS",4.09039548022599,1793,177
2012,12,"AGS",0.514285714285714,231,35
2012,11,"LAW",0,160,12
2012,3,"DCA",0.823225806451613,5828,775
2012,7,"ROW",5.36842105263158,88,19
2012,5,"GSO",6.8159509202454,802,163
2012,1,"CWA",2.90625,134,32
2012,1,"SPS",NA,3,0
2012,6,"MSP",1.94213750850919,9670,1469
2012,3,"PHX",0.716503267973856,16598,2448
2012,3,"GGG",12.8888888888889,54,9
2012,8,"SEA",0.653250773993808,9704,1292
2012,9,"MCI",0.687203791469194,3938,422
2012,4,"ELM",0,111,3
2012,12,"LAS",0.667345276872964,11279,2456
2012,2,"SBP",0,390,61
2012,5,"ANC",0.779527559055118,1557,127
2012,10,"STL",1.40089585666293,4846,893
2012,4,"SJT",0,120,15
2012,3,"TWF",0,99,7
